2201
idno,freehms,gincdif,lrscale,impcntr,euftf,group,cluster_exclusion
50843,1,1,-1,1,-0.4,2,FALSE
50883,0.5,-0,0.19999999999999996,-0.33333333333333326,0.6000000000000001,4,FALSE
50897,-1,-0.5,0.3999999999999999,-1,-0.6,1,FALSE
50902,1,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,6,FALSE
50925,0.5,0.5,0.6000000000000001,0.33333333333333337,1,2,FALSE
50932,-0,-0,0,1,-0.19999999999999996,3,FALSE
50950,1,1,-0.8,0.33333333333333337,0.6000000000000001,6,FALSE
51025,1,0.5,-0.19999999999999996,1,0.19999999999999996,2,FALSE
51089,1,-0.5,0.6000000000000001,0.33333333333333337,-1,3,FALSE
51136,1,-0,-0.19999999999999996,1,0.6000000000000001,1,FALSE
51165,0.5,-0,0.6000000000000001,0.33333333333333337,-0.19999999999999996,3,FALSE
51203,1,0.5,-0.6,1,0,2,FALSE
51205,-0.5,0.5,0,-1,-0.6,1,FALSE
51216,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
51225,1,1,-0.6,1,0.8,5,FALSE
51227,0.5,0.5,0,-0.33333333333333326,1,3,FALSE
51305,0.5,0.5,0,0.33333333333333337,0,2,FALSE
51308,0.5,0.5,0,0.33333333333333337,0.3999999999999999,6,FALSE
51311,1,-0,0,0.33333333333333337,0.6000000000000001,4,FALSE
51353,1,0.5,0,1,0,2,FALSE
51368,1,1,-0.6,-0.33333333333333326,0.3999999999999999,6,FALSE
51383,0.5,-0,0.3999999999999999,-0.33333333333333326,0,1,FALSE
51485,0.5,-0,0,0.33333333333333337,0.6000000000000001,4,FALSE
51528,1,0.5,0.19999999999999996,-1,1,3,FALSE
51552,1,0.5,-0.4,0.33333333333333337,-0.6,2,FALSE
51556,1,0.5,0.3999999999999999,-0.33333333333333326,0,2,FALSE
51595,0.5,-0,0,-0.33333333333333326,0,6,FALSE
51603,1,1,-0.6,0.33333333333333337,0.3999999999999999,6,FALSE
51612,0.5,-0.5,0,-0.33333333333333326,-0.6,3,FALSE
51618,1,0.5,0.19999999999999996,0.33333333333333337,-0.6,2,FALSE
51653,1,0.5,-0.8,1,0,2,FALSE
51684,1,0.5,-0.6,-0.33333333333333326,-0.8,2,FALSE
51692,1,0.5,-0.4,1,1,1,FALSE
51695,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
51717,0.5,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
51841,1,1,-0.4,0.33333333333333337,0.6000000000000001,6,FALSE
51922,0.5,0.5,0,-0.33333333333333326,0.19999999999999996,6,FALSE
51966,-1,1,-0.4,-0.33333333333333326,1,4,FALSE
51991,0.5,0.5,-0.8,1,1,1,FALSE
52002,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.6,4,FALSE
52007,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,4,FALSE
52016,1,0.5,-0.19999999999999996,0.33333333333333337,1,3,FALSE
52101,1,-0,0.6000000000000001,-0.33333333333333326,-1,4,FALSE
52114,1,1,-0.4,-1,0.8,6,FALSE
52234,1,1,0,-0.33333333333333326,0.3999999999999999,6,FALSE
52241,-0,1,0,-0.33333333333333326,-0.19999999999999996,1,FALSE
52270,1,1,0.6000000000000001,-1,-1,2,FALSE
52277,0.5,0.5,-0.6,-0.33333333333333326,-0.4,2,FALSE
52322,1,-0.5,-0.4,0.33333333333333337,0.6000000000000001,4,FALSE
52342,1,1,-0.6,-0.33333333333333326,0.3999999999999999,6,FALSE
52352,1,1,-0.8,0.33333333333333337,0.8,6,FALSE
52365,1,0.5,-0.4,0.33333333333333337,0.19999999999999996,2,FALSE
52414,1,1,0,0.33333333333333337,1,6,FALSE
52416,1,0.5,0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
52429,-0,0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,4,FALSE
52435,1,1,0,1,1,5,FALSE
52437,-0.5,-0,-0.8,0.33333333333333337,1,3,FALSE
52508,1,0.5,-0.6,1,0.8,1,FALSE
52539,0.5,1,-0.19999999999999996,-0.33333333333333326,0.8,4,FALSE
52573,0.5,1,-0.4,0.33333333333333337,0.19999999999999996,2,FALSE
52703,-0,-0.5,0,-0.33333333333333326,1,2,FALSE
52789,0.5,-0,0,-0.33333333333333326,-1,2,FALSE
52796,1,0.5,-0.19999999999999996,1,1,1,FALSE
52847,1,0.5,-0.8,1,0.19999999999999996,2,FALSE
52856,0.5,1,0.19999999999999996,1,1,3,FALSE
52871,1,1,-0.4,0.33333333333333337,0,2,FALSE
52922,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.3999999999999999,6,FALSE
52923,1,0.5,0,-0.33333333333333326,0.19999999999999996,6,FALSE
52927,0.5,-0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,4,FALSE
52932,0.5,-0.5,0.3999999999999999,-0.33333333333333326,0,4,FALSE
52973,1,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
53016,1,-0.5,-0.4,1,0.19999999999999996,1,FALSE
53017,1,-0,0,0.33333333333333337,-0.19999999999999996,4,FALSE
53020,1,0.5,-0.4,0.33333333333333337,1,6,FALSE
53053,-0,0.5,-1,1,1,1,FALSE
53122,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,6,FALSE
53125,0.5,0.5,1,-1,-0.4,1,FALSE
53128,1,1,-0.4,1,0.6000000000000001,5,FALSE
53130,1,1,0,-0.33333333333333326,0.19999999999999996,6,FALSE
53172,-0,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
53203,0.5,-0.5,0,0.33333333333333337,0,4,FALSE
53220,1,0.5,0,1,1,1,FALSE
53246,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
53255,-0.5,-0,0.6000000000000001,-1,-1,1,FALSE
53258,1,0.5,-1,1,0.3999999999999999,2,FALSE
53286,0.5,-0.5,0,0.33333333333333337,0.6000000000000001,4,FALSE
53349,1,0.5,-0.6,0.33333333333333337,0.6000000000000001,6,FALSE
53353,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
53364,0.5,0.5,0,-0.33333333333333326,1,3,FALSE
53390,-1,-0,-0.19999999999999996,-0.33333333333333326,-1,4,FALSE
53506,0.5,-0,0.19999999999999996,0.33333333333333337,-0.19999999999999996,4,FALSE
53550,1,1,-0.4,1,0.8,5,FALSE
53622,1,0.5,-1,1,0.8,1,FALSE
53623,1,-0.5,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,4,FALSE
53651,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
53671,0.5,0.5,0,0.33333333333333337,0,2,FALSE
53672,0.5,0.5,0,-0.33333333333333326,0.8,3,FALSE
53734,0.5,0.5,0.19999999999999996,-0.33333333333333326,0,2,FALSE
53761,0.5,0.5,0.3999999999999999,-1,-1,2,FALSE
53817,1,-0.5,-1,-0.33333333333333326,-1,2,FALSE
53882,1,-1,0,1,0.6000000000000001,1,FALSE
53892,0.5,1,-1,0.33333333333333337,0.3999999999999999,6,FALSE
53986,1,0.5,0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
54004,1,1,-0.4,0.33333333333333337,1,6,FALSE
54059,-1,0.5,0,-0.33333333333333326,-0.4,4,FALSE
54060,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
54096,1,1,-0.8,0.33333333333333337,-0.6,2,FALSE
54170,1,0.5,-1,0.33333333333333337,-0.8,2,FALSE
54171,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,4,FALSE
54229,0.5,0.5,-0.6,1,-0.19999999999999996,2,FALSE
54230,1,-0,0,-0.33333333333333326,-0.4,2,FALSE
54282,1,-0,0,-0.33333333333333326,0.19999999999999996,4,FALSE
54284,0.5,-0,-1,-0.33333333333333326,-1,2,FALSE
54347,0.5,-0.5,-0.4,0.33333333333333337,0.6000000000000001,4,FALSE
54349,1,0.5,0.3999999999999999,-0.33333333333333326,0.6000000000000001,4,FALSE
54394,1,-0.5,-0.19999999999999996,1,0.6000000000000001,1,FALSE
54437,1,0.5,0.6000000000000001,-0.33333333333333326,-0.4,4,FALSE
54454,0.5,-0,0.19999999999999996,-0.33333333333333326,0.6000000000000001,4,FALSE
54459,1,0.5,0.8,0.33333333333333337,-0.4,4,FALSE
54504,0.5,-0,0,0.33333333333333337,-0.4,4,FALSE
54630,-1,0.5,1,0.33333333333333337,0.6000000000000001,2,FALSE
54655,1,-0,0,1,0.3999999999999999,1,FALSE
54693,0.5,1,-0.4,-0.33333333333333326,0.3999999999999999,6,FALSE
54728,1,0.5,-0.6,0.33333333333333337,1,6,FALSE
54741,1,1,0,0.33333333333333337,0.6000000000000001,6,FALSE
54783,0.5,-0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,4,FALSE
54816,0.5,-0.5,0,1,-1,3,FALSE
54818,0.5,0.5,-0.19999999999999996,0.33333333333333337,-0.4,2,FALSE
54831,1,1,0,1,0.3999999999999999,2,FALSE
54834,0.5,1,-0.19999999999999996,0.33333333333333337,0.8,3,FALSE
54877,1,1,0,0.33333333333333337,0.3999999999999999,6,FALSE
54899,1,1,0,0.33333333333333337,0.19999999999999996,2,FALSE
54945,1,1,0,0.33333333333333337,0,2,FALSE
55019,1,0.5,-1,1,0.3999999999999999,2,FALSE
55050,1,0.5,0.19999999999999996,-0.33333333333333326,0.19999999999999996,6,FALSE
55051,-0,-0,0,-0.33333333333333326,0.6000000000000001,3,FALSE
55055,1,-0.5,0,1,0,4,FALSE
55068,1,0.5,0,-0.33333333333333326,0,6,FALSE
55082,-0.5,0.5,-0.19999999999999996,-0.33333333333333326,0.6000000000000001,4,FALSE
55086,0.5,0.5,0,0.33333333333333337,0,2,FALSE
55092,1,-0,-0.19999999999999996,-0.33333333333333326,0.19999999999999996,3,FALSE
55116,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
55137,1,0.5,-0.19999999999999996,-0.33333333333333326,0.8,3,FALSE
55151,0.5,-0.5,-1,0.33333333333333337,-1,2,FALSE
55200,-0,0.5,0.6000000000000001,-0.33333333333333326,0.3999999999999999,1,FALSE
55249,-0,1,-0.19999999999999996,-1,0.3999999999999999,4,FALSE
55257,0.5,1,0,0.33333333333333337,-0.8,2,FALSE
55321,-0,1,0.19999999999999996,-1,0.6000000000000001,4,FALSE
55377,1,1,0.19999999999999996,-0.33333333333333326,-0.4,4,FALSE
55388,-0,-0,0,1,0.6000000000000001,1,FALSE
55411,1,-0,0.19999999999999996,0.33333333333333337,0.6000000000000001,4,FALSE
55437,1,1,-0.6,1,0.8,5,FALSE
55541,1,-0,0,0.33333333333333337,-0.8,4,FALSE
55563,0.5,0.5,-0.4,-0.33333333333333326,0.8,3,FALSE
55601,0.5,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1,FALSE
55618,-0,1,0,-0.33333333333333326,0,1,FALSE
55645,-0,0.5,-0.8,0.33333333333333337,0.8,3,FALSE
55711,0.5,1,0,0.33333333333333337,0,2,FALSE
55804,0.5,-1,0,0.33333333333333337,-0.19999999999999996,4,FALSE
55817,1,0.5,-0.6,0.33333333333333337,1,6,FALSE
55839,1,-0,0.6000000000000001,-0.33333333333333326,-0.4,1,FALSE
55856,1,0.5,0.19999999999999996,0.33333333333333337,1,3,FALSE
55861,-0.5,0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,1,FALSE
55873,0.5,-0.5,0,-1,-0.4,4,FALSE
55996,0.5,0.5,0,-0.33333333333333326,0,6,FALSE
56004,0.5,1,-1,0.33333333333333337,-0.8,2,FALSE
56030,-1,0.5,-0.4,-0.33333333333333326,0,4,FALSE
56084,1,0.5,-0.19999999999999996,1,0.3999999999999999,2,FALSE
56091,1,0.5,0.19999999999999996,0.33333333333333337,1,3,FALSE
56099,0.5,0.5,0.6000000000000001,0.33333333333333337,-0.8,1,FALSE
56115,0.5,-0,0,0.33333333333333337,0,1,FALSE
56117,0.5,0.5,-0.6,1,1,1,FALSE
56138,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
56142,1,0.5,0,0.33333333333333337,0.3999999999999999,6,FALSE
56164,1,0.5,-0.6,1,0.8,1,FALSE
56177,1,-0,-0.6,0.33333333333333337,0.3999999999999999,1,FALSE
56214,0.5,-0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,4,FALSE
56221,0.5,1,0,1,0.6000000000000001,4,FALSE
56259,1,0.5,-0.19999999999999996,1,1,1,FALSE
56295,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,2,FALSE
56345,1,1,0,0.33333333333333337,-0.4,2,FALSE
56367,0.5,0.5,0,0.33333333333333337,0,2,FALSE
56394,1,0.5,-0.4,0.33333333333333337,0.8,3,FALSE
56415,1,0.5,0.19999999999999996,0.33333333333333337,-0.4,2,FALSE
56430,1,1,0,1,1,5,FALSE
56440,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
56456,1,1,-0.4,1,0,2,FALSE
56544,1,-0,0,1,0.3999999999999999,1,FALSE
56562,0.5,-0.5,-0.4,0.33333333333333337,-0.4,4,FALSE
56602,1,1,0.3999999999999999,0.33333333333333337,-0.19999999999999996,2,FALSE
56678,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.6000000000000001,3,FALSE
56721,0.5,0.5,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
56813,0.5,-0.5,0,0.33333333333333337,0,4,FALSE
56895,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0,6,FALSE
56917,1,1,0,0.33333333333333337,0,2,FALSE
56918,1,-0.5,-0.19999999999999996,1,1,1,FALSE
57002,-1,0.5,1,1,-0.6,6,FALSE
57048,1,1,0,0.33333333333333337,0.19999999999999996,2,FALSE
57089,0.5,-1,0.19999999999999996,-0.33333333333333326,0,4,FALSE
57098,1,0.5,-0.4,1,0.3999999999999999,2,FALSE
57110,0.5,1,-0.4,0.33333333333333337,-0.19999999999999996,2,FALSE
57145,1,-0,-0.6,1,1,1,FALSE
57150,0.5,1,-0.4,0.33333333333333337,0,2,FALSE
57333,-0.5,-0.5,-0.19999999999999996,-1,-0.8,1,FALSE
57346,1,1,0,0.33333333333333337,0.6000000000000001,6,FALSE
57354,1,-0.5,0.19999999999999996,-0.33333333333333326,-0.4,4,FALSE
57418,0.5,0.5,0,0.33333333333333337,0,2,FALSE
57428,1,0.5,0,0.33333333333333337,0.8,3,FALSE
57464,1,0.5,-0.19999999999999996,1,0.6000000000000001,1,FALSE
57483,1,0.5,-0.4,0.33333333333333337,0,2,FALSE
57491,1,0.5,0,0.33333333333333337,-0.4,2,FALSE
57494,0.5,0.5,0,0.33333333333333337,-0.19999999999999996,2,FALSE
57509,0.5,-0,0,1,-0.19999999999999996,3,FALSE
57558,0.5,0.5,0,-0.33333333333333326,-0.19999999999999996,2,FALSE
57604,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
57634,1,1,-0.8,1,0.3999999999999999,5,FALSE
57638,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
57643,0.5,0.5,0,0.33333333333333337,-0.19999999999999996,2,FALSE
57662,0.5,0.5,-0.6,0.33333333333333337,0,2,FALSE
57693,0.5,1,0,0.33333333333333337,0,2,FALSE
57742,0.5,0.5,0,0.33333333333333337,0.19999999999999996,2,FALSE
57825,0.5,-0.5,-0.8,0.33333333333333337,-0.19999999999999996,1,FALSE
57964,1,1,-0.4,1,0.8,5,FALSE
58023,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
58035,1,1,0,0.33333333333333337,0.3999999999999999,6,FALSE
58056,0.5,-0.5,0,0.33333333333333337,0,4,FALSE
58066,1,1,0,1,1,5,FALSE
58103,1,-0,0,1,0.3999999999999999,1,FALSE
58110,0.5,-1,0,-0.33333333333333326,-1,4,FALSE
58121,1,1,0,-1,0.3999999999999999,6,FALSE
58143,-0.5,0.5,0,0.33333333333333337,0,4,FALSE
58220,0.5,1,0,0.33333333333333337,0.19999999999999996,2,FALSE
58227,1,1,-0.4,-0.33333333333333326,0.6000000000000001,6,FALSE
58326,0.5,1,0.19999999999999996,0.33333333333333337,-0.19999999999999996,2,FALSE
58349,0.5,0.5,0.3999999999999999,-0.33333333333333326,-1,4,FALSE
58371,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
58381,1,0.5,0,0.33333333333333337,-0.6,2,FALSE
58392,1,0.5,-1,0.33333333333333337,0,2,FALSE
58467,-0.5,-0,0.19999999999999996,0.33333333333333337,0.6000000000000001,2,FALSE
58567,0.5,0.5,0,0.33333333333333337,0.19999999999999996,2,FALSE
58574,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
58630,0.5,-0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,4,FALSE
58710,1,1,0,-0.33333333333333326,0,6,FALSE
58735,1,1,0,-1,-0.4,1,FALSE
58784,0.5,-0.5,0.6000000000000001,-1,-0.6,1,FALSE
58822,-0.5,0.5,0,-0.33333333333333326,0,1,FALSE
58893,1,1,-0.4,-0.33333333333333326,1,6,FALSE
58927,1,1,-0.4,0.33333333333333337,0,2,FALSE
58954,0.5,-0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,4,FALSE
59046,1,0.5,-0.4,-1,0.19999999999999996,6,FALSE
59053,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
59117,1,-0.5,0,-0.33333333333333326,0.6000000000000001,4,FALSE
59128,1,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,6,FALSE
59199,0.5,0.5,0,-1,-0.6,2,FALSE
59243,1,1,-0.4,0.33333333333333337,-1,2,FALSE
59269,1,1,-0.6,0.33333333333333337,1,6,FALSE
59361,1,0.5,-0.4,0.33333333333333337,0.3999999999999999,6,FALSE
59367,1,0.5,0.19999999999999996,-0.33333333333333326,0,2,FALSE
59369,-0,0.5,0,-0.33333333333333326,0,1,FALSE
59376,1,0.5,0.8,0.33333333333333337,1,4,FALSE
59379,0.5,-0.5,0,0.33333333333333337,0.19999999999999996,4,FALSE
59384,1,0.5,-0.4,1,1,1,FALSE
59422,1,1,0,-1,-0.19999999999999996,2,FALSE
59423,1,0.5,0,0.33333333333333337,1,3,FALSE
59456,1,1,0,-1,-1,2,FALSE
59526,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.8,3,FALSE
59544,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
59561,0.5,-0.5,0.3999999999999999,-0.33333333333333326,0.3999999999999999,4,FALSE
59565,1,1,-0.4,0.33333333333333337,1,6,FALSE
59570,1,0.5,0.19999999999999996,-1,-0.6,2,FALSE
59644,0.5,0.5,0,-0.33333333333333326,-0.19999999999999996,2,FALSE
59652,0.5,-0.5,0.3999999999999999,-0.33333333333333326,-0.4,4,FALSE
59656,1,0.5,0,-0.33333333333333326,-1,4,FALSE
59678,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,5,FALSE
59719,0.5,0.5,-1,-0.33333333333333326,1,3,FALSE
59741,0.5,0.5,0.8,1,-0.19999999999999996,3,FALSE
59745,1,1,-0.4,0.33333333333333337,1,6,FALSE
59758,0.5,0.5,-0.8,1,0.8,1,FALSE
59790,0.5,0.5,-0.8,1,0.3999999999999999,2,FALSE
59857,1,-0,0.19999999999999996,1,1,4,FALSE
59863,-0,-1,0,-0.33333333333333326,0,4,FALSE
59873,0.5,-0.5,0,0.33333333333333337,-1,4,FALSE
59883,1,0.5,-0.4,1,0.6000000000000001,1,FALSE
59890,0.5,-1,0.6000000000000001,1,1,4,FALSE
59913,0.5,0.5,0,0.33333333333333337,-1,2,FALSE
59929,1,1,-0.8,1,1,5,FALSE
59952,-0.5,-0.5,0.3999999999999999,1,0,6,FALSE
60007,1,0.5,-0.6,0.33333333333333337,0,2,FALSE
60039,0.5,-0,0,0.33333333333333337,-1,4,FALSE
60050,0.5,-0.5,-0.6,0.33333333333333337,0.3999999999999999,1,FALSE
60067,0.5,1,0,0.33333333333333337,0.19999999999999996,2,FALSE
60109,0.5,-0.5,0.6000000000000001,-1,-0.8,1,FALSE
60135,1,0.5,0.19999999999999996,1,1,1,FALSE
60156,-0.5,-0,0.3999999999999999,0.33333333333333337,-0.4,6,FALSE
60168,-0,-0,0,-1,-1,4,FALSE
60191,1,1,-0.4,0.33333333333333337,0.3999999999999999,6,FALSE
60229,0.5,0.5,0,0.33333333333333337,0.3999999999999999,6,FALSE
60261,1,1,0,0.33333333333333337,-1,2,FALSE
60274,0.5,0.5,0.3999999999999999,-0.33333333333333326,0,1,FALSE
60303,1,1,0,1,1,5,FALSE
60363,1,0.5,-0.4,-0.33333333333333326,0.19999999999999996,6,FALSE
60394,1,-0,0,0.33333333333333337,1,4,FALSE
60398,1,-0.5,0,0.33333333333333337,0.3999999999999999,4,FALSE
60402,0.5,-1,0,0.33333333333333337,-0.19999999999999996,4,FALSE
60428,0.5,-0,0.3999999999999999,0.33333333333333337,-0.6,3,FALSE
60483,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.8,3,FALSE
60513,1,1,-0.6,0.33333333333333337,0.3999999999999999,6,FALSE
60534,1,1,0,1,-0.19999999999999996,2,FALSE
60556,0.5,0.5,0,0.33333333333333337,0.8,3,FALSE
60572,1,1,0,0.33333333333333337,1,6,FALSE
60693,-0,0.5,0.3999999999999999,0.33333333333333337,1,2,FALSE
60734,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,6,FALSE
60745,1,1,0,-1,-1,2,FALSE
60749,0.5,-0.5,0,0.33333333333333337,-0.19999999999999996,4,FALSE
60780,0.5,0.5,-0.6,1,1,1,FALSE
60790,-0,0.5,-1,-0.33333333333333326,0,6,FALSE
60844,1,0.5,0,1,0.6000000000000001,1,FALSE
60883,1,1,-0.4,1,0.19999999999999996,2,FALSE
60920,1,-0,0,0.33333333333333337,0.3999999999999999,4,FALSE
60921,1,0.5,0.8,-0.33333333333333326,-0.19999999999999996,1,FALSE
60961,1,-0,-0.8,1,0,2,FALSE
61112,1,1,-0.4,0.33333333333333337,-0.6,2,FALSE
61117,0.5,-0.5,0,1,1,1,FALSE
61153,0.5,0.5,0,0.33333333333333337,1,3,FALSE
61261,1,0.5,-0.4,1,0,2,FALSE
61279,0.5,-0,0.6000000000000001,-1,-0.19999999999999996,1,FALSE
61286,1,0.5,-0.4,1,0.8,1,FALSE
61367,0.5,0.5,1,-1,1,2,FALSE
61385,0.5,0.5,0,-0.33333333333333326,0,6,FALSE
61411,-1,0.5,0,-0.33333333333333326,1,4,FALSE
61474,0.5,1,-0.8,-0.33333333333333326,-0.4,2,FALSE
61513,1,0.5,0,1,0.8,1,FALSE
61569,0.5,-1,0.3999999999999999,0.33333333333333337,1,4,FALSE
61598,1,1,0,1,0.3999999999999999,2,FALSE
61608,1,-0.5,0,0.33333333333333337,0,4,FALSE
61628,0.5,0.5,-0.6,0.33333333333333337,0.3999999999999999,5,FALSE
61637,1,-0.5,0,1,-0.19999999999999996,4,FALSE
61683,-0,1,-0.4,0.33333333333333337,-0.4,4,FALSE
61786,1,0.5,0,0.33333333333333337,0,2,FALSE
61788,1,1,-0.8,1,0.6000000000000001,5,FALSE
61805,1,1,-0.8,1,0.6000000000000001,5,FALSE
61810,0.5,-0,0.6000000000000001,-0.33333333333333326,0,1,FALSE
61879,1,-0,0.6000000000000001,-1,-0.4,1,FALSE
61906,-0,-0,-0.19999999999999996,-0.33333333333333326,-0.4,2,FALSE
61953,0.5,-0.5,0.19999999999999996,-0.33333333333333326,0,4,FALSE
61960,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
62005,0.5,0.5,0,-0.33333333333333326,-0.6,4,FALSE
62062,1,1,-0.4,0.33333333333333337,-0.19999999999999996,2,FALSE
62080,-0,0.5,0,-1,0.19999999999999996,1,FALSE
62108,0.5,0.5,-0.4,-0.33333333333333326,0,6,FALSE
62117,1,-0,0.6000000000000001,1,1,4,FALSE
62143,-0,1,-0.6,-0.33333333333333326,1,3,FALSE
62158,1,1,-0.6,0.33333333333333337,1,6,FALSE
62165,0.5,-0.5,-0.19999999999999996,-0.33333333333333326,0.19999999999999996,4,FALSE
62186,0.5,0.5,0,0.33333333333333337,0,2,FALSE
62189,1,1,-0.19999999999999996,1,0.6000000000000001,2,FALSE
62199,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
62223,0.5,0.5,0.19999999999999996,0.33333333333333337,0,2,FALSE
62237,1,0.5,0,-1,0,6,FALSE
62249,1,-0.5,-0.4,-0.33333333333333326,1,4,FALSE
62261,0.5,0.5,-1,1,0.19999999999999996,2,FALSE
62265,0.5,0.5,0,0.33333333333333337,0,2,FALSE
62266,1,0.5,0,0.33333333333333337,0,2,FALSE
62270,0.5,0.5,-1,-1,1,3,FALSE
62280,0.5,0.5,-0.6,1,0.3999999999999999,2,FALSE
62337,1,1,0,0.33333333333333337,1,6,FALSE
62378,0.5,1,0,1,0,2,FALSE
62414,0.5,0.5,0,-0.33333333333333326,0,6,FALSE
62453,-1,1,0,0.33333333333333337,0.6000000000000001,4,FALSE
62458,1,0.5,-0.6,1,1,1,FALSE
62468,0.5,0.5,-0.8,-0.33333333333333326,0.8,3,FALSE
62482,0.5,-0.5,-0.19999999999999996,1,-0.8,3,FALSE
62494,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
62506,0.5,-0,0.19999999999999996,0.33333333333333337,0.8,4,FALSE
62572,1,-0.5,0.6000000000000001,0.33333333333333337,-1,3,FALSE
62573,1,1,0,0.33333333333333337,-0.4,2,FALSE
62642,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,6,FALSE
62672,-0.5,0.5,0,0.33333333333333337,0.6000000000000001,4,FALSE
62715,1,0.5,0,0.33333333333333337,-0.6,2,FALSE
62761,0.5,-0,-0.4,0.33333333333333337,0.6000000000000001,1,FALSE
62769,0.5,-0,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,3,FALSE
62770,1,1,-0.4,-0.33333333333333326,1,6,FALSE
62771,1,1,-0.6,0.33333333333333337,0,2,FALSE
62833,0.5,0.5,-0.19999999999999996,1,1,1,FALSE
62858,1,1,-0.4,1,0.6000000000000001,5,FALSE
62863,-0,-0,0,0.33333333333333337,0,6,FALSE
62896,-0,1,-0.6,0.33333333333333337,0.19999999999999996,4,FALSE
62900,1,1,0.19999999999999996,-1,-0.4,1,FALSE
63052,1,1,0.3999999999999999,0.33333333333333337,0.3999999999999999,6,FALSE
63068,1,0.5,0,-1,-0.19999999999999996,2,FALSE
63107,1,1,0,0.33333333333333337,-0.4,2,FALSE
63130,1,1,-0.4,0.33333333333333337,1,6,FALSE
63133,0.5,0.5,-0.4,0.33333333333333337,0.3999999999999999,5,FALSE
63148,-0,-0.5,0,-0.33333333333333326,0.3999999999999999,2,FALSE
63162,0.5,-0.5,0,0.33333333333333337,-0.4,4,FALSE
63168,0.5,-0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,4,FALSE
63173,0.5,0.5,-0.8,0.33333333333333337,-0.19999999999999996,2,FALSE
63185,-0,-0,-0.6,-0.33333333333333326,1,3,FALSE
63189,0.5,0.5,0,0.33333333333333337,0,2,FALSE
63198,0.5,-0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,4,FALSE
63201,0.5,0.5,0,0.33333333333333337,1,3,FALSE
63236,1,1,-0.6,0.33333333333333337,1,6,FALSE
63281,1,0.5,-0.6,0.33333333333333337,0.3999999999999999,6,FALSE
63305,1,1,-0.6,0.33333333333333337,-0.4,2,FALSE
